"RECORD","FC_mass","FC_QC","FC_samples","LE","LE_QC","LE_samples","H","H_QC","H_samples","NETRAD","energy_closure","Bowen_ratio","TAU","TAU_QC","USTAR","TSTAR","TKE","TA_1_1_1","RH_1_1_1","T_DP_1_1_1","e_amb","e_sat_amb","TA_1_1_2","RH_1_1_2","T_DP_1_1_2","e","e_sat","TA_1_1_3","RH_1_1_3","T_DP_1_1_3","e_probe","e_sat_probe","H2O_density_probe","PA","VPD","Ux","Ux_SIGMA","Uy","Uy_SIGMA","Uz","Uz_SIGMA","T_SONIC","T_SONIC_SIGMA","sonic_azimuth","WS","WS_RSLT","WD_SONIC","WD_SIGMA","WD","WS_MAX","CO2_density","CO2_density_SIGMA","H2O_density","H2O_density_SIGMA","CO2_sig_strgth_Min","H2O_sig_strgth_Min","P","ALB","SW_IN","SW_OUT","LW_IN","LW_OUT","sun_azimuth","sun_elevation","hour_angle","sun_declination","air_mass_coeff","daytime","TS_1_1_1","G_plate_1_1_1","FETCH_MAX","FETCH_90","FETCH_55","FETCH_40","UPWND_DIST_INTRST","FP_DIST_INTRST","T_nr","R_LW_in_meas","R_LW_out_meas"
3203,-0.2829341,7,18000,19.1465,7,18000,-20.1915,7,18000,NA,1,-1.054579,0.01758,7,0.1135666,0.1299171,0.1554022,16.56567,53.97787,7.218442,1.020994,1.892156,16.90003,52.94291,7.235226,1.022148,1.933268,-50.15676,0.3150431,-101.8005,1.994481e-05,0.006337923,0.0001938126,87.23416,9.111205,-1.34341,0.3162939,-0.704322,0.4394135,-0.07214988,0.1329602,17.98716,0.4665565,249,1.577099,1.516844,207.6673,15.83258,41.33267,3.186484,739.5411,25.24426,7.636329,0.1659206,0.9383616,0.9148046,0,0,NA,NA,NA,NA,77.53228,-3.029182,-100.6424,7.247121,26.89131,0.01388889,17.04786,5.666214,10.11629,379.0845,45.08638,27.19586,95.67381,72.58992,NA,NA,NA
3204,0.03918637,9,18000,6.021484,9,18000,-8.774073,9,18000,NA,1,-1.457128,0.007115544,9,0.07245678,0.08898941,0.06886633,17.31839,51.52502,7.230352,1.02173,1.985367,17.7378,50.27917,7.251375,1.023185,2.039022,-48.83295,0.3136443,-101.1662,2.306501e-05,0.007369052,0.0002228112,87.25468,10.15837,-0.9464719,0.3077367,-0.113031,0.1847867,-0.02356267,0.09425844,18.82888,0.6221013,249,0.9694881,0.9531996,186.8102,10.49917,62.18982,2.156479,688.9609,6.063142,7.622071,0.1234464,0.9385111,0.9151453,0,0,NA,NA,NA,NA,82.48,2.645726,-93.14083,7.239396,16.10635,0.8333333,16.99704,5.477537,10.18164,452.9262,48.70639,28.89153,95.67381,70.5275,NA,NA,NA
3205,0.07390325,5,18000,11.98234,5,18000,-17.04463,5,18000,NA,1,-1.422479,0.01149225,3,0.09236379,0.1364427,0.0739852,19.78841,45.12212,7.546128,1.044486,2.317858,19.4147,46.13958,7.527402,1.043124,2.264444,-47.41722,0.3173425,-100.2941,2.744028e-05,0.008699668,0.0002632949,87.26933,12.2132,-0.6363112,0.2179043,0.4556618,0.3026641,-0.03422967,0.09424756,20.53342,0.5681494,249,0.8189707,0.7826373,144.3936,17.06098,104.6064,1.867955,677.2361,6.193631,7.726028,0.2674287,0.9397549,0.9167443,0,0,NA,NA,NA,NA,87.37556,8.119214,-85.63943,7.231633,6.020179,0.8333333,16.85883,5.296896,5.218125,204.6256,23.82594,14.43213,95.67381,82.49007,NA,NA,NA
3206,-0.07194644,9,18000,31.96948,9,18000,1.533559,9,18000,NA,1,0.04796946,0.01157243,7,0.09348748,-0.01233944,0.06279869,21.91112,43.31794,8.872876,1.14434,2.641702,21.06353,45.51436,8.830248,1.140989,2.507003,-43.45372,0.3185928,-98.21455,4.238543e-05,0.01336486,0.0003997485,87.28529,13.66014,-0.7251068,0.2645666,0.294933,0.2127975,-0.04096428,0.1015832,22.29455,0.5286174,249,0.8086031,0.7827933,157.8662,14.47136,91.13376,1.899892,658.1022,4.755316,8.402955,0.5084199,0.9401525,0.9170372,0,0,NA,NA,NA,NA,92.39663,13.821,-78.0136,7.223861,3.593997,0.95,16.70327,5.120477,6.19309,81.09548,17.72122,12.0394,95.67381,91.66656,NA,NA,NA
3207,-0.2514979,3,18000,112.2674,3,18000,-12.28396,3,18000,NA,1,-0.1094169,0.04257102,1,0.1809584,0.05200788,0.2198181,23.40993,40.04383,9.02257,1.156881,2.891076,22.66783,41.83904,8.985335,1.153911,2.764982,-39.1241,0.3225927,-95.86909,6.781585e-05,0.02124367,0.0006273602,87.3118,16.11071,-1.035113,0.4411939,0.7991931,0.4479799,-0.07716764,0.2104712,23.91913,0.434377,249,1.343856,1.307731,142.3288,13.28042,106.6712,4.206918,644.5944,3.698507,8.453207,0.632063,0.9396341,0.9157199,0,0,NA,NA,NA,NA,97.38831,19.32792,-70.65009,7.216416,2.600817,1,16.68155,4.936471,4.587312,93.91695,16.04163,10.33793,95.67381,90.17397,NA,NA,NA
3208,-0.3319814,3,18000,180.8032,3,18000,-23.38389,7,18000,NA,1,-0.1293334,0.1367391,1,0.3273322,0.05575437,0.575133,24.17495,34.87277,7.662572,1.054628,3.028653,23.86992,35.51784,7.647435,1.053487,2.97391,-34.71406,0.3227226,-93.55335,0.0001049211,0.03281176,0.0009532954,87.32783,19.20423,-1.512352,0.6941211,1.454342,0.7293749,-0.1225205,0.3694242,25.01624,0.6049473,249,2.186814,2.098169,136.1202,16.30822,112.8798,5.464804,643.4909,3.081318,7.68612,0.5466833,0.9402775,0.9164338,0,0,NA,NA,NA,NA,102.7318,24.87879,-63.14871,7.208648,2.047638,1,16.80986,4.749402,3.880459,75.67914,13.14454,8.599812,95.67381,91.97468,NA,NA,NA
3209,-0.4437856,2,18000,215.3848,1,18000,-24.59361,1,18000,NA,1,-0.1141845,0.1372154,1,0.330075,0.05892478,0.5638911,25.91197,30.743,7.340305,1.0319,3.357656,25.33024,31.77943,7.311807,1.029863,3.244029,-31.47203,0.3265844,-92.03873,0.0001456248,0.04471573,0.001305567,87.35501,22.14165,-0.8184232,0.6164759,2.274614,0.777588,-0.09950136,0.3782811,26.45591,0.3978717,249,2.485687,2.417372,109.7891,13.42834,139.2109,5.582942,649.3634,11.99672,7.476674,0.5645249,0.9087474,0.8808312,0,0,NA,NA,NA,NA,108.4702,30.31179,-55.64708,7.200926,1.707612,1,16.80778,4.556394,4.760737,92.71478,16.28341,10.53145,95.67381,90.29292,NA,NA,NA
3210,-0.441456,1,18000,256.6606,1,18000,-20.42406,8,18000,NA,1,-0.07957613,0.1340502,1,0.3271229,0.04964226,0.6625984,26.66297,29.42102,7.337725,1.03238,3.510306,26.08956,30.38212,7.309741,1.030397,3.39374,-30.17757,0.327415,-91.61538,0.0001661081,0.05054977,0.001480858,87.35261,23.63342,-1.036362,0.6780208,1.966368,0.8503175,-0.09610604,0.3774185,27.21873,0.4995044,249,2.342435,2.222757,117.7912,18.3087,131.2088,5.660528,638.1842,3.939811,7.461318,0.6293949,0.9382697,0.9139333,0,0,NA,NA,NA,NA,114.7648,35.55767,-48.14497,7.193409,1.48202,1,16.85577,4.362172,4.273216,81.91411,14.44426,9.401909,95.67381,91.37424,NA,NA,NA
3211,-0.5093209,7,18000,253.9494,7,18000,25.52382,7,18000,NA,1,0.1005075,0.0607925,3,0.221264,-0.09252779,0.6002449,28.13012,26.31363,6.915394,1.005784,3.827513,26.94538,28.06026,6.858107,1.001853,3.569233,-28.02272,0.3289325,-90.81362,0.0002050955,0.06194107,0.001811753,87.35539,25.6738,-0.1814817,0.6912618,1.069053,0.8063457,-0.0324226,0.2691722,28.04634,0.5305619,249,1.331529,1.084346,99.63459,34.89943,149.3654,3.982331,633.5536,5.849174,7.233554,0.8479373,0.9403895,0.9156958,0,0,NA,NA,NA,NA,121.8078,40.52657,-40.64356,7.185643,1.326279,1,16.84807,4.17603,2.671451,37.19632,8.328587,5.289,95.67381,96.48523,NA,NA,NA
3212,-0.5968761,3,18000,301.3637,3,18000,37.76965,3,18000,NA,1,0.1253291,0.04529457,1,0.1914465,-0.1590047,0.5334145,28.93188,23.40308,5.859825,0.9381077,4.006532,27.43206,25.39348,5.788066,0.933496,3.672013,-26.80513,0.3291664,-90.67216,0.0002281464,0.06928385,0.002005872,87.37036,27.38517,0.06270094,0.6810446,1.227584,0.7327211,-0.0511764,0.2571517,28.45907,0.4484408,249,1.435737,1.229184,87.07603,30.723,161.924,4.217894,632.1631,6.318828,6.72891,0.9861993,0.9401197,0.9150271,0,0,NA,NA,NA,NA,129.8209,45.10249,-33.14213,7.177835,1.216745,1,16.84782,4.008683,4.124283,46.78906,11.42958,7.661046,95.67381,95.75927,NA,NA,NA
3213,-0.6478869,3,18000,307.6394,3,18000,34.32914,3,18000,NA,1,0.1115889,0.033023,1,0.1634647,-0.1692529,0.3358903,28.99609,24.00968,6.246093,0.9639947,4.022523,27.63807,25.81629,6.181063,0.9597685,3.716813,-26.79322,0.3294713,-90.92327,0.0002313879,0.06961489,0.002032886,87.37666,27.57044,0.3036132,0.5061955,1.010413,0.5986047,-0.01277209,0.2392054,28.69474,0.4842775,249,1.207241,1.055046,73.27537,28.75999,175.7246,3.168354,628.1744,7.047306,6.913819,1.041477,0.9400483,0.9147102,0,0,NA,NA,NA,NA,139.0313,49.13307,-25.63975,7.170339,1.139734,1,16.94285,3.870036,4.069773,41.78404,10.82808,7.322155,95.67381,96.47781,NA,NA,NA
3214,-0.6641982,7,18000,372.841,7,18000,25.06537,7,18000,NA,1,0.06722803,0.05165793,2,0.2046193,-0.09888928,0.6310207,29.21022,23.45678,6.096242,0.9552449,4.07158,28.10292,24.8957,6.043292,0.9518101,3.818604,-26.45052,0.3283471,-90.66621,0.0002308365,0.07160135,0.00202825,87.35351,28.66794,0.7758895,0.8304493,0.8071399,0.7056209,0.01252242,0.2729366,29.1528,0.4422692,249,1.405908,1.11959,46.13084,36.55366,202.8691,3.913726,628.2407,6.905341,6.845628,1.093601,0.9390747,0.9134923,0,0,NA,NA,NA,NA,149.603,52.42415,-18.1382,7.162628,1.087131,1,16.98973,3.779365,3.212948,40.47331,9.46542,6.169841,95.67381,96.27058,NA,NA,NA
3215,-0.7131006,5,18000,400.4025,5,18000,22.69465,5,18000,NA,1,0.05667959,0.1005736,2,0.2850766,-0.06407174,0.9749006,28.8434,25.72078,7.162498,1.025583,3.986932,28.21831,26.59734,7.132336,1.023493,3.844245,-27.27254,0.3255394,-91.10603,0.0002171308,0.0662609,0.001912596,87.32783,28.20753,2.053189,0.9381667,-0.06683191,0.9495414,0.07533286,0.4098967,29.34839,0.4127872,249,2.268883,2.05428,358.1357,24.91133,250.8643,5.630062,623.8589,5.752214,7.358469,1.018979,0.9394104,0.9136439,0,0,NA,NA,NA,NA,161.5207,54.75681,-10.63679,7.154819,1.054581,1,17.0868,3.726824,4.884697,74.1127,14.92969,9.946139,95.67381,92.34,NA,NA,NA
3216,-0.7958423,3,18000,434.7541,3,18000,26.89229,3,18000,NA,1,0.06185631,0.08832686,4,0.2676913,-0.08117734,0.9290916,28.84362,23.19632,5.616108,0.9245488,3.985985,28.25565,23.93222,5.588133,0.9228041,3.852375,-26.3539,0.3285508,-90.6083,0.0002367464,0.07206315,0.002078233,87.30429,29.2957,1.689569,0.8966904,0.1373397,0.9647045,0.07630468,0.3513897,29.27441,0.3456483,249,1.965232,1.695147,4.647179,30.02813,244.3528,4.976692,622.3365,6.60593,6.633822,1.067647,0.9387121,0.9129263,0,0,NA,NA,NA,NA,174.4505,55.92725,-3.134765,7.14725,1.039469,1,17.11395,3.724864,4.030405,58.19663,12.26736,8.078157,95.67381,94.12822,NA,NA,NA
3217,-0.6966393,3,18000,395.422,3,18000,18.6368,3,18000,NA,1,0.04713141,0.1186791,1,0.3105262,-0.04856918,0.8253059,28.82787,22.73987,5.349233,0.9055886,3.982238,28.39131,23.2763,5.328496,0.9043129,3.882796,-26.06011,0.3299776,-90.14015,0.0002444554,0.07396331,0.00214326,87.27846,29.78483,2.074743,0.8621302,-0.1806225,0.8673747,0.07181444,0.3937063,29.39031,0.2920081,249,2.270756,2.082592,355.0245,23.3168,253.9755,5.402587,622.2938,5.433881,6.498105,0.9388634,0.9320101,0.9068999,0,0,NA,NA,NA,NA,187.7157,55.81264,4.366959,7.139608,1.040575,1,17.16431,3.780742,4.341896,69.74235,13.64902,8.999705,95.67381,92.75117,NA,NA,NA
3218,-0.7100065,5,18000,404.963,5,18000,18.82029,5,18000,NA,1,0.0464741,0.05660306,1,0.2145004,-0.07103625,0.8523985,29.42151,22.65407,5.774128,0.9334333,4.121521,28.84243,23.36236,5.746575,0.9316905,3.985881,-26.05464,0.3278288,-89.80967,0.0002429706,0.07406074,0.002130129,87.24103,30.54191,1.707241,0.8123555,0.6389997,0.9586161,0.06059535,0.3548672,29.8738,0.3347808,249,2.073423,1.822912,20.52026,28.15495,228.4797,5.25131,619.6497,5.842699,6.684828,1.006882,0.9084592,0.8834309,0,0,NA,NA,NA,NA,200.5074,54.42543,11.86837,7.131793,1.057884,1,17.18354,3.892153,6.336038,80.82027,17.9399,12.21654,95.67381,91.71457,NA,NA,NA
3219,-0.8482302,3,18000,468.3384,3,18000,23.25111,3,18000,NA,1,0.04964597,0.06980094,6,0.2385895,-0.07915884,1.021838,29.86191,22.85499,6.252009,0.9657717,4.227499,29.1249,23.76758,6.216837,0.9634717,4.051472,-25.36346,0.3283387,-89.7123,0.0002575006,0.0788826,0.00225174,87.19829,30.88,1.223908,0.7902256,0.03687956,1.140893,0.05140986,0.3429046,30.19309,0.3222498,249,1.693442,1.22446,1.725906,42.62634,247.2741,4.921875,619.561,6.35091,6.906403,1.097996,0.9381929,0.9121728,0,0,NA,NA,NA,NA,212.203,51.90719,19.37021,7.124152,1.092843,1,17.12063,4.057786,2.886039,39.72593,8.896152,5.700134,95.67381,96.20531,NA,NA,NA
3220,-0.6154001,1,17996,286.9063,1,17996,-30.71656,4,17996,NA,1,-0.1070613,0.04851246,4,0.1986479,0.1252763,0.8495155,29.42303,23.74109,6.414172,0.9771795,4.122205,28.76853,24.65831,6.382572,0.9749535,3.970147,-26.08881,0.3290022,-90.14898,0.0002450577,0.07417438,0.002147306,87.16734,29.95193,1.076275,0.9445669,0.02979208,0.8531451,0.04213042,0.2810121,29.84864,0.4509729,249,1.441503,1.076684,1.585601,40.74894,247.4144,5.174267,619.3626,6.929368,6.998505,1.145548,0.9325612,0.9071562,0,0,NA,NA,NA,NA,222.5295,48.46903,26.87212,7.11658,1.148612,1,17.14129,4.288959,2.863912,61.52646,10.33325,6.612717,95.67381,93.32864,NA,NA,NA
3221,-0.2320355,1,18000,156.2374,1,18000,-80.36769,1,18000,NA,1,-0.5143948,0.04838749,1,0.197194,0.3262178,0.7069684,27.08001,27.13689,6.506572,0.9754963,3.598808,26.74904,27.73094,6.490246,0.9742514,3.530822,-29.07478,0.3296765,-91.65003,0.0001855082,0.05619298,0.00164612,87.16426,25.56571,1.593283,0.5510443,0.2105414,1.015742,0.07295252,0.2802777,27.82091,0.7898702,249,1.822876,1.607133,7.527641,27.86597,241.4724,7.579916,626.6826,3.233143,7.04037,0.6256303,0.9411533,0.9165457,0,0,NA,NA,NA,NA,231.5125,44.32762,34.37373,7.108763,1.230591,1,17.19212,4.564266,4.963973,157.0251,20.61728,12.91017,95.67381,85.20663,NA,NA,NA
3222,-0.3526566,4,18000,396.2015,3,18000,-183.2959,3,18000,NA,1,-0.462633,0.5532621,5,0.67344,0.2222215,5.904954,28.19366,17.29928,0.9082629,0.6634863,3.843285,28.03122,17.50273,0.9005145,0.6630099,3.80634,-24.22222,0.3296105,-88.81249,0.000287773,0.08777989,0.002503739,87.15008,31.4333,-1.085254,1.792885,4.142174,2.834524,-0.1483179,0.7489623,28.7629,0.8615505,249,4.57767,4.281988,104.6815,20.58613,144.3185,17.43017,623.0595,6.473752,4.770649,0.8359188,0.9119244,0.8876901,0,0,NA,NA,NA,NA,239.336,39.66917,41.87526,7.100978,1.346901,1,17.18103,4.875954,3.812192,75.39474,12.99345,8.495474,95.67381,91.99368,NA,NA,NA
3223,-0.3062642,5,18000,183.411,5,18000,-48.57981,5,18000,NA,1,-0.2648686,0.0785139,2,0.2530596,0.1559544,0.6062238,28.21006,19.89841,2.829684,0.7600228,3.847853,27.66902,20.58171,2.804001,0.7584877,3.729053,-25.47335,0.3271688,-89.47104,0.0002597539,0.07909229,0.002268833,87.14305,29.70565,-0.1498808,0.7567746,1.811869,0.7522559,-0.0497833,0.271755,28.50517,0.9860219,249,1.966828,1.818053,94.72881,22.27757,154.2712,6.177734,623.7245,4.02219,5.46606,0.8576929,0.9382442,0.8996826,0,0,NA,NA,NA,NA,246.2298,34.63952,49.37751,7.093543,1.512577,1,17.11803,5.227128,4.402262,99.75156,16.10497,10.29439,95.67381,89.62352,NA,NA,NA
3224,-0.3058043,4,18000,100.2812,1,18000,-60.70874,2,18000,NA,1,-0.6053851,0.2464431,3,0.443528,0.1088232,2.140933,26.30739,27.90976,6.247021,0.9576803,3.438074,26.05544,28.3744,6.234604,0.9567581,3.388614,-30.69788,0.3313646,-92.03577,0.0001602281,0.04809773,0.001431396,87.17161,24.31856,0.5542998,0.7151967,2.479939,1.892035,-0.02730756,0.4365372,27.10541,0.6856021,249,2.608534,2.541136,77.40073,13.01991,171.5992,13.14895,620.8638,5.649301,6.930128,0.5721136,0.9367593,0.9153098,0,0,NA,NA,NA,NA,252.4088,29.35024,56.87891,7.085724,1.754651,1,17.24366,5.593785,3.225141,64.16953,11.19961,7.214664,95.67381,93.12873,NA,NA,NA
3225,-0.5412198,6,18000,90.2579,5,18000,-28.09248,8,18000,NA,1,-0.3112467,0.6657484,2,0.7259103,0.03050905,3.981471,24.66539,34.32749,7.798321,1.063805,3.124159,24.57347,34.54461,7.793691,1.063422,3.107955,-32.586,0.3299767,-92.65156,0.0001346233,0.04055342,0.00121108,87.22298,20.44533,-2.277499,2.27472,3.248715,1.497092,-0.2231212,0.7398006,25.73455,1.227979,249,4.483463,3.967511,125.0321,27.47787,123.9679,13.86555,632.8566,5.855183,7.741482,0.486841,0.9362739,0.914256,0,0,NA,NA,NA,NA,258.0614,23.88567,64.38034,7.077901,2.124856,1,17.28957,5.983272,3.042802,57.92778,10.47622,6.686222,95.67381,93.82564,NA,NA,NA
3226,-0.05519121,7,18000,95.64942,3,18000,-68.20418,3,18000,NA,1,-0.7130642,0.2844684,1,0.4710102,0.1124795,1.722302,22.95058,39.85244,8.582606,1.120582,2.811902,23.01842,39.71198,8.58596,1.120826,2.823843,-36.16787,0.3282358,-94.33163,9.282196e-05,0.02822828,0.0008486366,87.20991,17.03017,-2.433956,1.002633,2.368929,1.444368,-0.1988018,0.5942473,24.23659,0.3728629,249,3.55292,3.396473,135.7756,16.99713,113.2244,10.12409,631.7435,2.948459,8.200364,0.2241753,0.9398131,0.9152764,0,0,NA,NA,NA,NA,263.3444,18.31234,71.88258,7.070462,2.735965,1,17.32125,6.379804,4.615506,91.869,15.93712,10.29538,95.67381,90.37301,NA,NA,NA
3227,-0.06765188,8,18000,76.72514,1,18000,-54.95777,1,18000,NA,1,-0.7162942,0.1036476,1,0.285005,0.1505179,0.566448,23.86657,37.47129,8.484282,1.11373,2.972173,23.85154,37.53185,8.483471,1.113638,2.970062,-35.07869,0.328611,-93.68669,0.0001034096,0.0314564,0.0009411435,87.18422,18.56424,-1.257043,0.6767765,1.665526,0.7514777,-0.1149767,0.3318899,25.06565,0.5418885,249,2.170423,2.086658,127.0434,15.91267,121.9566,5.339756,631.134,4.274561,8.124899,0.3558762,0.9397502,0.9155348,0,0,NA,NA,NA,NA,268.387,12.68863,79.38425,7.062676,3.902411,1,17.24759,6.723114,4.548695,101.7892,16.54917,10.58463,95.67381,89.43205,NA,NA,NA
3228,-0.01358829,1,18000,63.18948,1,18000,-93.08759,1,18000,NA,1,-1.47315,0.1629598,1,0.3545305,0.2017117,0.6189533,22.07369,44.53913,9.418756,1.186084,2.666454,21.9917,44.78,9.414581,1.185731,2.653927,-38.78625,0.3277781,-95.51995,7.190909e-05,0.0218275,0.0006642378,87.2025,14.68195,0.2716247,0.6143267,2.659079,0.8398977,-0.03746708,0.3938036,23.27633,0.5380583,249,2.746053,2.672914,84.16745,13.21922,164.8325,5.933073,639.2733,1.486587,8.705938,0.3461445,0.9311255,0.9055959,0,0,NA,NA,NA,NA,273.302,7.079166,86.88567,7.054853,6.859815,1,17.35363,7.047241,4.772706,105.5321,17.27014,11.05258,95.67381,89.07875,NA,NA,NA
3229,0.03400076,1,18000,33.66195,1,18000,-49.57285,1,18000,NA,1,-1.472667,0.04229384,2,0.1808096,0.2110835,0.4116754,22.44448,41.99138,8.898438,1.144812,2.726718,22.56949,41.73395,8.904613,1.145255,2.748507,-38.29266,0.3270595,-95.18642,7.445553e-05,0.02279623,0.0006869552,87.19966,16.03251,-0.6769105,0.4755924,1.629592,0.7305591,-0.07183362,0.2518853,23.81257,0.4673732,249,1.852959,1.764591,112.5573,17.68877,136.4427,4.877153,641.5425,2.752875,8.392138,0.2394752,0.9401051,0.9119976,0,0,NA,NA,NA,NA,278.1907,1.623002,94.38757,7.047269,22.23437,0.825,17.33097,7.341586,6.528389,201.4332,26.94691,16.73621,95.67381,81.98478,NA,NA,NA
3230,-0.0805825,8,18000,7.16776,8,18000,-13.69462,8,18000,NA,1,-1.910585,0.05527772,1,0.2064022,0.05093076,0.4795164,21.68122,45.62344,9.37942,1.182864,2.606524,21.60387,45.88486,9.375436,1.182514,2.595823,-38.98432,0.3231468,-95.78077,6.95903e-05,0.02143511,0.0006433105,87.19778,14.13309,-1.375163,0.5447077,1.324546,0.7657,-0.1138378,0.275735,22.88326,1.089082,249,2.045335,1.909322,136.074,20.88777,112.926,4.655982,648.6627,8.379115,8.69451,0.3484843,0.9399497,0.9161561,0,0,NA,NA,NA,NA,283.1469,-4.139789,101.8894,7.039625,NA,0,17.33631,7.597284,6.502885,139.6962,23.02924,14.86127,95.67381,85.94775,NA,NA,NA
3231,0.0730485,9,18000,11.96196,9,18000,-18.21229,9,18000,NA,1,-1.522517,0.02029175,9,0.1235913,0.1104839,0.1382955,19.41315,56.38507,10.51063,1.275462,2.263347,19.46491,56.22662,10.51326,1.275676,2.270786,-44.37573,0.3245211,-98.53582,3.961119e-05,0.01213416,0.0003748461,87.22013,9.951097,-1.175448,0.3535123,-0.02100489,0.359206,-0.03959215,0.1503032,20.83561,0.3496202,249,1.224862,1.17564,181.0237,16.23753,67.97626,3.164227,673.1902,6.265313,9.446817,0.1868447,0.9309168,0.901028,0,0,NA,NA,NA,NA,288.1594,-9.53025,109.2418,7.03195,NA,0,17.40218,7.818682,6.263029,200.2525,26.24833,16.24214,95.67381,82.175,NA,NA,NA
3232,-0.02032305,9,18000,10.33507,9,18000,-8.978619,9,18000,NA,1,-0.8687529,0.01518536,9,0.1065838,0.06276854,0.1205877,19.35505,54.60793,9.98256,1.231129,2.254966,19.46025,54.29425,9.987897,1.231557,2.270189,-45.76019,0.3214397,-99.35236,3.333158e-05,0.01036281,0.000317616,87.23492,10.38632,-1.242718,0.3047762,0.07353985,0.3589767,-0.05447597,0.1393646,20.78302,0.3784156,249,1.293208,1.244889,176.6134,15.65703,72.38663,2.657916,673.4056,5.569582,9.120194,0.1339445,0.9387342,0.915077,0,0,NA,NA,NA,NA,293.6454,-14.94382,116.9072,7.024127,NA,0,17.40603,7.983932,8.466978,252.5041,34.37498,21.38501,95.67381,78.40652,NA,NA,NA
3233,0.1847521,7,18000,10.59849,7,18000,-29.50406,7,18000,NA,1,-2.783798,0.02285541,4,0.1305658,0.1678758,0.2033446,19.05349,54.14432,9.552775,1.196293,2.214485,19.41835,53.07697,9.57124,1.197745,2.267084,-46.32296,0.3194429,-99.78631,3.112199e-05,0.009743318,0.0002973025,87.27747,10.69339,-0.2939469,0.5550272,0.7733075,0.2925768,-0.01899735,0.1141619,20.70371,0.9279628,249,0.9965938,0.8272896,110.8126,33.38564,138.1874,2.405315,682.6137,9.739148,8.871564,0.2178486,0.9373195,0.9121991,0,0,NA,NA,NA,NA,299.3723,-20.0137,124.4092,7.016549,NA,0,17.38734,8.071387,3.285943,107.4586,14.09209,8.768862,95.67381,89.03677,NA,NA,NA
3234,0.006408899,9,18000,2.992054,9,18000,-1.066254,9,18000,NA,1,-0.356362,0.00399451,7,0.05446954,0.01448162,0.1397013,20.02805,50.33451,9.390508,1.183172,2.351191,20.4662,49.09404,9.412657,1.184929,2.416698,-47.15328,0.3169338,-100.1329,2.822868e-05,0.00889276,0.0002706264,87.3242,12.31769,-0.3139295,0.1671532,0.8256603,0.4977068,-0.02016664,0.06124018,21.74168,0.5325373,249,0.9186344,0.8833252,110.8176,15.88028,138.1824,2.664079,674.8373,10.91775,8.744819,0.1451132,0.9392842,0.9158559,0,0,NA,NA,NA,NA,305.5558,-24.79268,131.9108,7.008716,NA,0,17.39334,8.10027,13.20153,375.7664,52.439,32.71362,95.67381,70.48634,NA,NA,NA
3235,0.2057318,3,18000,17.95573,3,18000,-29.58905,3,18000,NA,1,-1.647889,0.01932034,1,0.1202078,0.1833645,0.1884335,19.54086,47.39943,8.046726,1.080974,2.281098,19.82243,46.68629,8.060764,1.081974,2.322803,-45.5537,0.3182735,-99.27912,3.378275e-05,0.0106712,0.0003215177,87.33357,12.4083,-0.5984996,0.3207403,1.069256,0.5030947,-0.04255037,0.1445282,20.98381,0.6136577,249,1.27842,1.225359,119.2373,16.50194,129.7627,3.827099,672.2062,12.48922,8.002806,0.329843,0.9139929,0.9161409,0,0,NA,NA,NA,NA,312.3766,-29.24443,139.4944,7.00084,NA,0,17.41786,8.090046,6.907401,266.5797,31.22675,18.85714,95.67381,78.76703,NA,NA,NA
3236,0.1547152,1,18000,73.74129,1,18000,-133.1553,1,18000,NA,1,-1.805708,0.1586347,3,0.3471425,0.2902245,1.09376,19.92925,43.06659,6.972286,1.004285,2.338636,20.13264,42.62297,6.982275,1.004929,2.369646,-41.9377,0.3154039,-97.54755,4.976948e-05,0.01595241,0.0004657817,87.34505,13.64716,-0.7325599,0.6123544,2.512689,1.289487,-0.09504382,0.3869944,21.21183,0.8886244,249,2.66764,2.617305,106.2537,11.12641,142.7463,7.920681,651.5051,11.87355,7.425576,0.2804699,0.9394571,0.9159305,0,0,NA,NA,NA,NA,319.7151,-33.14642,146.9367,6.993448,NA,0,17.40455,8.029248,4.681108,110.7244,17.431,11.10033,95.67381,88.63322,NA,NA,NA
3237,0.09876314,3,18000,69.78268,3,18000,-118.0575,3,18000,NA,1,-1.691788,0.1493406,1,0.3393386,0.2671869,1.102647,20.45942,39.9275,6.380082,0.9638917,2.414738,20.44219,40.0279,6.379123,0.9637886,2.413589,-38.43885,0.3172657,-95.69149,7.127878e-05,0.0224555,0.0006580141,87.36183,14.49801,-1.273205,0.7592546,2.384388,1.201229,-0.108366,0.4311323,21.47792,0.6144807,249,2.86,2.70303,118.1011,18.97627,130.8989,7.809631,641.7899,2.281746,7.113656,0.1811847,0.9399126,0.9163001,0,0,NA,NA,NA,NA,327.7797,-36.48153,154.4014,6.985659,NA,0,17.37542,7.961406,5.092602,119.9765,18.8846,12.04197,95.67381,87.80744,NA,NA,NA
